epoch,step,train_loss,val_loss
26,22499,12916.283203125,
26,22549,11903.404296875,
26,22599,12975.0185546875,
26,22649,12740.3759765625,
26,22699,12584.109375,
26,22749,12253.76171875,
26,22799,11920.8740234375,
26,22849,12972.7275390625,
26,22899,12388.509765625,
26,22949,12765.548828125,
26,22999,13405.0009765625,
26,23049,11903.9384765625,
26,23099,12071.2255859375,
26,23149,12190.646484375,
26,23199,11849.1865234375,
26,23219,,12921.015625
27,23249,11984.1796875,
27,23299,11446.62109375,
27,23349,12432.7080078125,
27,23399,12780.59375,
27,23449,12597.041015625,
27,23499,12308.7724609375,
27,23549,13151.0517578125,
27,23599,12834.080078125,
27,23649,12195.3076171875,
27,23699,12784.7275390625,
27,23749,12373.6474609375,
27,23799,12657.033203125,
27,23849,12259.5556640625,
27,23899,12609.029296875,
27,23949,12128.654296875,
27,23999,12512.7177734375,
27,24049,12777.7060546875,
27,24079,,12936.6826171875
28,24099,12392.62109375,
28,24149,12553.6376953125,
28,24199,12235.4990234375,
28,24249,12388.14453125,
28,24299,12588.9345703125,
28,24349,13139.515625,
28,24399,11579.087890625,
28,24449,12666.970703125,
28,24499,12144.1728515625,
28,24549,11797.88671875,
28,24599,12574.64453125,
28,24649,11073.6611328125,
28,24699,11877.640625,
28,24749,12492.5478515625,
28,24799,12050.892578125,
28,24849,12448.5478515625,
28,24899,13587.5888671875,
28,24939,,12914.4541015625
29,24949,11843.0908203125,
29,24999,12255.2900390625,
29,25049,12003.234375,
29,25099,12734.9267578125,
29,25149,12679.3427734375,
29,25199,11920.693359375,
29,25249,12638.240234375,
29,25299,12704.125,
29,25349,11889.0205078125,
29,25399,12090.52734375,
29,25449,12663.845703125,
29,25499,11596.9970703125,
29,25549,12736.7041015625,
29,25599,12249.2373046875,
29,25649,12416.0478515625,
29,25699,13089.01953125,
29,25749,12850.2734375,
29,25799,4608.4443359375,
29,25799,,12885.900390625
30,25849,11723.25,
30,25899,11697.1328125,
30,25949,11489.9443359375,
30,25999,12395.783203125,
30,26049,12614.447265625,
30,26099,12609.7158203125,
30,26149,12362.0556640625,
30,26199,13015.2119140625,
30,26249,12341.8359375,
30,26299,12368.8203125,
30,26349,12707.9619140625,
30,26399,13094.0146484375,
30,26449,12301.41796875,
30,26499,12018.91015625,
30,26549,12454.033203125,
30,26599,12026.5869140625,
30,26649,12628.5810546875,
30,26659,,12919.4052734375
31,26699,12953.310546875,
31,26749,12024.994140625,
31,26799,11763.51171875,
31,26849,11907.263671875,
31,26899,11820.07421875,
31,26949,12426.091796875,
31,26999,11882.62890625,
31,27049,12985.642578125,
31,27099,12911.0458984375,
31,27149,12221.759765625,
31,27199,14371.5859375,
31,27249,12389.6201171875,
31,27299,12285.0029296875,
31,27349,12839.390625,
31,27399,12496.80859375,
31,27449,12171.240234375,
31,27499,11802.677734375,
31,27519,,12889.3037109375
32,27549,11826.1630859375,
32,27599,12177.5009765625,
32,27649,12795.9931640625,
32,27699,12475.55078125,
32,27749,13426.65234375,
32,27799,12394.0537109375,
32,27849,13258.1767578125,
32,27899,12439.4599609375,
32,27949,13003.140625,
32,27999,12566.490234375,
32,28049,12558.154296875,
32,28099,12801.96875,
32,28149,12776.78515625,
32,28199,12072.5146484375,
32,28249,12855.0078125,
32,28299,12726.904296875,
32,28349,12328.388671875,
32,28379,,12888.6865234375
33,28399,12324.3125,
33,28449,12284.923828125,
33,28499,12738.974609375,
33,28549,12159.0361328125,
33,28599,12642.8447265625,
33,28649,12543.96484375,
33,28699,12386.46484375,
33,28749,12405.486328125,
33,28799,11693.0810546875,
33,28849,11888.806640625,
33,28899,12647.24609375,
33,28949,13021.029296875,
33,28999,12834.59375,
33,29049,12662.880859375,
33,29099,12016.68359375,
33,29149,12826.51953125,
33,29199,12814.587890625,
33,29239,,12895.13671875
34,29249,11701.826171875,
34,29299,12889.3984375,
34,29349,13222.587890625,
34,29399,13310.78125,
34,29449,11723.908203125,
34,29499,12186.4697265625,
34,29549,12287.146484375,
34,29599,12230.064453125,
34,29649,12539.7421875,
34,29699,12267.931640625,
34,29749,12715.4638671875,
34,29799,11192.984375,
34,29849,13276.0947265625,
34,29899,12515.896484375,
34,29949,12756.7216796875,
34,29999,11594.2451171875,
34,30049,12389.3251953125,
34,30099,4393.1650390625,
34,30099,,12869.734375
35,30149,11734.396484375,
35,30199,13247.1923828125,
35,30249,12659.109375,
35,30299,11960.91796875,
35,30349,12391.40234375,
35,30399,12818.69921875,
35,30449,12618.0283203125,
35,30499,12104.677734375,
35,30549,12334.517578125,
35,30599,12358.869140625,
35,30649,11621.140625,
35,30699,12035.34765625,
35,30749,12671.87890625,
35,30799,12473.7021484375,
35,30849,12144.853515625,
35,30899,12330.322265625,
35,30949,12940.78515625,
35,30959,,12899.82421875
36,30999,12312.78125,
36,31049,12516.544921875,
36,31099,12421.7314453125,
36,31149,12006.9794921875,
36,31199,13292.271484375,
36,31249,11842.169921875,
36,31299,12845.517578125,
36,31349,12437.2177734375,
36,31399,12518.4794921875,
36,31449,11983.9404296875,
36,31499,11861.9990234375,
36,31549,13062.2158203125,
36,31599,12278.3984375,
36,31649,12506.7578125,
36,31699,12405.0361328125,
36,31749,12897.4697265625,
36,31799,12989.904296875,
36,31819,,12883.705078125
37,31849,12225.048828125,
37,31899,12201.08203125,
37,31949,12267.552734375,
37,31999,12059.1357421875,
37,32049,12648.6689453125,
37,32099,12889.3388671875,
37,32149,12000.841796875,
37,32199,11594.419921875,
37,32249,12317.79296875,
37,32299,12152.75,
37,32349,12864.9853515625,
37,32399,11996.267578125,
37,32449,12981.9013671875,
37,32499,11704.4970703125,
37,32549,12101.89453125,
37,32599,12501.9580078125,
37,32649,11957.2568359375,
37,32679,,12876.7451171875
38,32699,12026.8134765625,
38,32749,12941.6357421875,
38,32799,12794.056640625,
38,32849,12611.818359375,
38,32899,12752.30078125,
38,32949,12556.1181640625,
38,32999,11997.9921875,
38,33049,13195.88671875,
38,33099,12079.095703125,
38,33149,12019.11328125,
38,33199,12238.25,
38,33249,12926.8388671875,
38,33299,12116.4423828125,
38,33349,12532.37890625,
38,33399,12895.146484375,
38,33449,12306.091796875,
38,33499,12347.7412109375,
38,33539,,12921.1669921875
39,33549,12323.6318359375,
39,33599,12045.9052734375,
39,33649,12834.1728515625,
39,33699,12719.662109375,
39,33749,12339.59765625,
39,33799,12174.05078125,
39,33849,12632.267578125,
39,33899,12152.44140625,
39,33949,11778.3828125,
39,33999,12772.521484375,
39,34049,11692.3681640625,
39,34099,11847.5263671875,
39,34149,12426.421875,
39,34199,11724.41015625,
39,34249,12241.232421875,
39,34299,12032.16796875,
39,34349,12861.2177734375,
39,34399,5104.57421875,
39,34399,,12868.3203125
40,34449,12487.3642578125,
40,34499,11927.5771484375,
40,34549,12146.65234375,
40,34599,12683.26953125,
40,34649,11597.6630859375,
40,34699,12066.72265625,
40,34749,11878.984375,
40,34799,11989.1611328125,
40,34849,12575.779296875,
40,34899,12174.873046875,
40,34949,12323.115234375,
40,34999,12486.794921875,
40,35049,12594.6181640625,
40,35099,13077.1318359375,
40,35149,12368.759765625,
40,35199,12093.0966796875,
40,35249,12159.7001953125,
40,35259,,12920.3056640625
41,35299,11702.37890625,
41,35349,12213.0166015625,
41,35399,11984.376953125,
41,35449,12160.224609375,
41,35499,12740.89453125,
41,35549,11986.587890625,
41,35599,11710.31640625,
41,35649,11521.138671875,
41,35699,12732.33984375,
41,35749,12071.6025390625,
41,35799,12758.4111328125,
41,35849,12642.919921875,
41,35899,12176.943359375,
41,35949,12144.341796875,
41,35999,13080.3330078125,
41,36049,12401.435546875,
41,36099,12894.9921875,
41,36119,,12902.8623046875
42,36149,12388.5810546875,
42,36199,12335.0029296875,
42,36249,12053.2880859375,
42,36299,12904.28125,
42,36349,11480.4609375,
42,36399,12491.248046875,
42,36449,12908.091796875,
42,36499,12864.490234375,
42,36549,12152.28515625,
42,36599,12057.8984375,
42,36649,12242.1650390625,
42,36699,12511.46875,
42,36749,12563.2900390625,
42,36799,12207.4072265625,
42,36849,12673.0048828125,
42,36899,12081.19921875,
42,36949,12786.3857421875,
42,36979,,12869.57421875
43,36999,12483.38671875,
43,37049,12147.87109375,
43,37099,12694.763671875,
43,37149,12758.447265625,
43,37199,13059.2939453125,
43,37249,12200.51953125,
43,37299,12540.6826171875,
43,37349,12398.517578125,
43,37399,12022.6552734375,
43,37449,12059.2197265625,
43,37499,12289.978515625,
43,37549,11695.701171875,
43,37599,12266.3984375,
43,37649,12078.6181640625,
43,37699,12588.1806640625,
43,37749,12620.572265625,
43,37799,12175.912109375,
43,37839,,12872.88671875
44,37849,11459.27734375,
44,37899,12643.58203125,
44,37949,12332.8837890625,
44,37999,12320.20703125,
44,38049,12523.087890625,
44,38099,12609.0126953125,
44,38149,12230.875,
44,38199,12082.265625,
44,38249,12279.8046875,
44,38299,12371.3291015625,
44,38349,12213.974609375,
44,38399,12081.91015625,
44,38449,12926.3857421875,
44,38499,12778.8095703125,
44,38549,12086.1162109375,
44,38599,12607.55078125,
44,38649,12454.544921875,
44,38699,4535.4736328125,
44,38699,,12884.361328125
45,38749,12434.0390625,
45,38799,11866.296875,
45,38849,11557.3515625,
45,38899,12438.833984375,
45,38949,13768.5498046875,
45,38999,11920.45703125,
45,39049,12671.205078125,
45,39099,12377.013671875,
45,39149,12019.154296875,
45,39199,13476.111328125,
45,39249,12997.021484375,
45,39299,12579.412109375,
45,39349,11673.173828125,
45,39399,13116.8994140625,
45,39449,11798.232421875,
45,39499,12202.5927734375,
45,39549,12061.900390625,
45,39559,,12848.4462890625
46,39599,13451.9052734375,
46,39649,12243.1767578125,
46,39699,12510.8076171875,
46,39749,12394.291015625,
46,39799,12546.3564453125,
46,39849,13062.8095703125,
46,39899,11888.3916015625,
46,39949,11984.021484375,
46,39999,11325.4453125,
46,40049,11807.6728515625,
46,40099,12571.482421875,
46,40149,11877.474609375,
46,40199,12420.2451171875,
46,40249,11861.552734375,
46,40299,12816.59375,
46,40349,12360.1982421875,
46,40399,12804.177734375,
46,40419,,12875.5
47,40449,12168.0947265625,
47,40499,12003.6123046875,
47,40549,12102.001953125,
47,40599,12718.32421875,
47,40649,11643.7197265625,
47,40699,12403.50390625,
47,40749,12529.109375,
47,40799,13189.5703125,
47,40849,12182.14453125,
47,40899,13145.271484375,
47,40949,12315.8642578125,
47,40999,12922.88671875,
47,41049,12265.58203125,
47,41099,12040.318359375,
47,41149,12877.8603515625,
47,41199,10950.73828125,
47,41249,12083.6943359375,
47,41279,,12876.2265625
48,41299,12110.275390625,
48,41349,12273.001953125,
48,41399,12503.8544921875,
48,41449,12820.619140625,
48,41499,12074.748046875,
48,41549,11959.748046875,
48,41599,11716.712890625,
48,41649,12015.8505859375,
48,41699,12943.9921875,
48,41749,12274.88671875,
48,41799,12331.1875,
48,41849,12479.53515625,
48,41899,12468.6318359375,
48,41949,11734.033203125,
48,41999,12869.970703125,
48,42049,12313.7822265625,
48,42099,11906.5087890625,
48,42139,,12853.412109375
49,42149,12373.1328125,
49,42199,11887.255859375,
49,42249,12940.1796875,
49,42299,11769.14453125,
49,42349,12577.32421875,
49,42399,11633.400390625,
49,42449,11860.884765625,
49,42499,13203.314453125,
49,42549,12398.7197265625,
49,42599,11837.681640625,
49,42649,11840.5595703125,
49,42699,13132.73828125,
49,42749,11466.51953125,
49,42799,11640.3505859375,
49,42849,12237.18359375,
49,42899,12596.76171875,
49,42949,11850.3544921875,
49,42999,4205.8603515625,
49,42999,,12880.818359375
