epoch,step,train_loss,val_loss
0,49,21888.552734375,
0,99,20595.0859375,
0,149,19630.7890625,
0,199,18453.9296875,
0,249,17536.7109375,
0,299,17812.63671875,
0,349,16305.0439453125,
0,399,17431.43359375,
0,449,17262.00390625,
0,499,15444.4072265625,
0,549,17038.484375,
0,599,16473.1171875,
0,649,16707.640625,
0,699,15629.943359375,
0,749,15719.0458984375,
0,799,16080.6865234375,
0,849,14661.1220703125,
0,859,,15258.337890625
1,899,14718.5048828125,
1,949,14249.912109375,
1,999,15612.1630859375,
1,1049,15109.15625,
1,1099,15034.689453125,
1,1149,14634.25390625,
1,1199,15055.7509765625,
1,1249,14412.4873046875,
1,1299,15724.6845703125,
1,1349,14189.1689453125,
1,1399,15057.9833984375,
1,1449,14018.25,
1,1499,13919.90625,
1,1549,14725.56640625,
1,1599,14490.3515625,
1,1649,14370.9765625,
1,1699,14332.171875,
1,1719,,14168.751953125
2,1749,12671.47265625,
2,1799,14641.451171875,
2,1849,13952.7099609375,
2,1899,15210.9814453125,
2,1949,14443.91796875,
2,1999,14929.0751953125,
2,2049,14326.326171875,
2,2099,14819.4873046875,
2,2149,13913.859375,
2,2199,13499.654296875,
2,2249,14262.375,
2,2299,14025.248046875,
2,2349,13360.2138671875,
2,2399,14286.53515625,
2,2449,13170.583984375,
2,2499,13494.322265625,
2,2549,13841.056640625,
2,2579,,13702.1201171875
3,2599,13519.21484375,
3,2649,13468.9453125,
3,2699,14655.412109375,
3,2749,13696.19140625,
3,2799,13546.6806640625,
3,2849,14030.3828125,
3,2899,12937.697265625,
3,2949,14689.1494140625,
3,2999,12850.2041015625,
3,3049,13138.333984375,
3,3099,13611.1669921875,
3,3149,13962.443359375,
3,3199,13385.79296875,
3,3249,12555.876953125,
3,3299,13119.171875,
3,3349,13321.615234375,
3,3399,13424.125,
3,3439,,13412.08203125
4,3449,13623.05859375,
4,3499,13321.599609375,
4,3549,12416.3203125,
4,3599,12967.1494140625,
4,3649,13477.146484375,
4,3699,13672.421875,
4,3749,13469.0693359375,
4,3799,13343.580078125,
4,3849,13176.5947265625,
4,3899,13607.86328125,
4,3949,13746.0380859375,
4,3999,13813.5771484375,
4,4049,13458.5849609375,
4,4099,13475.025390625,
4,4149,12887.814453125,
4,4199,12943.44921875,
4,4249,13392.7353515625,
4,4299,4844.57763671875,
4,4299,,13222.2763671875
5,4349,13454.8349609375,
5,4399,12718.7587890625,
5,4449,13092.18359375,
5,4499,12406.51953125,
5,4549,12591.2705078125,
5,4599,13186.26953125,
5,4649,12581.208984375,
5,4699,12665.408203125,
5,4749,13059.005859375,
5,4799,12847.3935546875,
5,4849,12645.8583984375,
5,4899,13329.9892578125,
5,4949,13196.0322265625,
5,4999,13630.59765625,
5,5049,12997.4580078125,
5,5099,13506.00390625,
5,5149,13257.0830078125,
5,5159,,13132.142578125
6,5199,13094.392578125,
6,5249,12869.9072265625,
6,5299,13422.701171875,
6,5349,12967.1298828125,
6,5399,12873.6728515625,
6,5449,13410.0830078125,
6,5499,12464.4931640625,
6,5549,12901.3427734375,
6,5599,13111.1865234375,
6,5649,12866.94140625,
6,5699,13790.2734375,
6,5749,12507.005859375,
6,5799,13483.3056640625,
6,5849,12862.6328125,
6,5899,13931.515625,
6,5949,13072.65234375,
6,5999,12405.287109375,
6,6019,,13016.1669921875
7,6049,12554.5693359375,
7,6099,12812.6123046875,
7,6149,11768.498046875,
7,6199,12378.076171875,
7,6249,12223.51171875,
7,6299,13076.099609375,
7,6349,12066.373046875,
7,6399,12346.45703125,
7,6449,13203.8857421875,
7,6499,13299.765625,
7,6549,12201.5546875,
7,6599,12433.2060546875,
7,6649,12931.7939453125,
7,6699,13036.732421875,
7,6749,12787.009765625,
7,6799,12296.48046875,
7,6849,12594.013671875,
7,6879,,12990.8564453125
8,6899,12666.98828125,
8,6949,12094.337890625,
8,6999,12595.361328125,
8,7049,12302.013671875,
8,7099,12825.677734375,
8,7149,13714.697265625,
8,7199,12574.142578125,
8,7249,12981.59765625,
8,7299,12405.6533203125,
8,7349,12394.208984375,
8,7399,13276.57421875,
8,7449,12661.595703125,
8,7499,12749.029296875,
8,7549,12703.5322265625,
8,7599,12628.4541015625,
8,7649,12688.0029296875,
8,7699,12587.296875,
8,7739,,12902.2998046875
9,7749,12868.291015625,
9,7799,12057.1884765625,
9,7849,12620.3125,
9,7899,12328.74609375,
9,7949,13767.6240234375,
9,7999,12614.8115234375,
9,8049,13418.0361328125,
9,8099,13346.552734375,
9,8149,12771.2763671875,
9,8199,12880.9052734375,
9,8249,12274.2646484375,
9,8299,11857.482421875,
9,8349,12564.302734375,
9,8399,13285.7578125,
9,8449,12087.5947265625,
9,8499,12534.1689453125,
9,8549,13578.740234375,
9,8599,4935.9609375,
9,8599,,12881.5634765625
10,8649,12503.89453125,
10,8699,12891.4453125,
10,8749,13125.19921875,
10,8799,13014.916015625,
10,8849,12699.3447265625,
10,8899,12816.47265625,
