epoch,step,train_loss,val_loss
6,5649,6975.90625,
6,5699,6655.892578125,
6,5749,6628.61181640625,
6,5799,6680.49365234375,
6,5849,6617.7392578125,
6,5899,7006.904296875,
6,5949,6590.3466796875,
6,5999,6702.875,
6,6019,,6802.69189453125
7,6049,6639.80078125,
7,6099,6926.16845703125,
7,6149,6358.9609375,
7,6199,6594.9306640625,
7,6249,6449.7158203125,
7,6299,6893.8046875,
7,6349,6954.55859375,
7,6399,6687.14453125,
7,6449,6490.89501953125,
7,6499,7036.93798828125,
7,6549,6846.8896484375,
7,6599,7034.7861328125,
7,6649,6345.5927734375,
7,6699,6451.515625,
7,6749,7271.06494140625,
7,6799,6791.20654296875,
7,6849,6225.0419921875,
7,6879,,6727.41455078125
8,6899,6321.8330078125,
8,6949,6299.95654296875,
8,6999,6719.986328125,
8,7049,6739.513671875,
8,7099,5923.71533203125,
8,7149,6303.48486328125,
8,7199,6915.7587890625,
8,7249,6682.4736328125,
8,7299,6376.9267578125,
8,7349,6521.57568359375,
8,7399,6323.07275390625,
8,7449,6757.68603515625,
8,7499,7043.3896484375,
8,7549,6572.111328125,
8,7599,6631.73388671875,
8,7649,6818.125,
8,7699,6549.755859375,
8,7739,,6735.97900390625
9,7749,6626.775390625,
9,7799,6151.8935546875,
9,7849,6480.05078125,
9,7899,6044.623046875,
9,7949,6086.82861328125,
9,7999,6676.28955078125,
9,8049,6599.5244140625,
9,8099,6220.53662109375,
9,8149,6487.646484375,
9,8199,6577.00634765625,
9,8249,7181.1201171875,
9,8299,6604.45458984375,
9,8349,6788.3701171875,
9,8399,6524.7412109375,
9,8449,7013.6298828125,
9,8499,6638.69921875,
9,8549,7134.26708984375,
9,8599,2435.15234375,
9,8599,,6696.67578125
10,8649,6477.98974609375,
10,8699,6445.4033203125,
10,8749,6513.73486328125,
10,8799,6298.07275390625,
10,8849,6760.361328125,
10,8899,6502.67431640625,
10,8949,6458.74658203125,
10,8999,6442.2822265625,
10,9049,6298.44384765625,
10,9099,6929.10498046875,
10,9149,6666.83984375,
10,9199,6346.7080078125,
10,9249,6576.017578125,
10,9299,6302.826171875,
10,9349,6958.62548828125,
10,9399,6485.73046875,
10,9449,6224.60693359375,
10,9459,,6634.4345703125
11,9499,6770.47412109375,
11,9549,6754.56201171875,
11,9599,6276.9208984375,
11,9649,6405.47412109375,
11,9699,6080.48828125,
11,9749,7064.2080078125,
11,9799,6236.6953125,
11,9849,6471.0625,
11,9899,6730.87255859375,
11,9949,6703.60107421875,
11,9999,6248.69384765625,
11,10049,6608.0107421875,
11,10099,6343.4931640625,
11,10149,6644.44580078125,
11,10199,6373.65625,
11,10249,6521.81591796875,
11,10299,6664.626953125,
11,10319,,6603.6796875
12,10349,6522.2958984375,
12,10399,6584.6044921875,
12,10449,6606.3408203125,
12,10499,6446.4765625,
12,10549,6484.91455078125,
12,10599,6673.01416015625,
12,10649,6572.0341796875,
12,10699,6825.84765625,
12,10749,6385.697265625,
12,10799,6905.8837890625,
12,10849,6405.6484375,
12,10899,6242.654296875,
12,10949,6317.57177734375,
12,10999,6415.7568359375,
12,11049,6586.833984375,
12,11099,6602.55615234375,
12,11149,6522.92041015625,
12,11179,,6597.580078125
13,11199,6478.91943359375,
13,11249,6362.33056640625,
13,11299,6971.078125,
13,11349,6832.93017578125,
13,11399,6442.1376953125,
13,11449,6780.35009765625,
13,11499,6535.6416015625,
13,11549,6803.73583984375,
13,11599,6922.7529296875,
13,11649,6888.3740234375,
13,11699,7005.74755859375,
13,11749,6098.5458984375,
13,11799,6636.97216796875,
13,11849,6325.43212890625,
13,11899,6415.3486328125,
13,11949,6722.923828125,
13,11999,6461.82421875,
13,12039,,6608.01025390625
14,12049,6524.9658203125,
14,12099,6625.69384765625,
14,12149,6488.279296875,
14,12199,6267.916015625,
14,12249,6623.3916015625,
14,12299,6496.5380859375,
14,12349,6518.9951171875,
14,12399,6433.60302734375,
14,12449,6862.177734375,
14,12499,5921.6328125,
14,12549,6400.08349609375,
14,12599,6297.4189453125,
14,12649,6324.09716796875,
14,12699,6474.3916015625,
14,12749,6063.71826171875,
14,12799,6411.54931640625,
14,12849,6801.21826171875,
14,12899,2527.61669921875,
14,12899,,6586.7900390625
15,12949,6674.359375,
15,12999,6451.908203125,
15,13049,6643.09521484375,
15,13099,6715.77978515625,
15,13149,6729.8515625,
15,13199,6546.3447265625,
15,13249,6060.54833984375,
15,13299,6222.5205078125,
15,13349,6711.3916015625,
15,13399,6815.4501953125,
15,13449,6633.60693359375,
15,13499,6628.919921875,
15,13549,6230.10888671875,
15,13599,6926.8916015625,
15,13649,6207.2177734375,
15,13699,6580.080078125,
15,13749,6478.6669921875,
15,13759,,6582.154296875
16,13799,6813.8310546875,
16,13849,6378.05859375,
16,13899,6473.5244140625,
16,13949,6683.65283203125,
16,13999,6445.0341796875,
16,14049,6660.4169921875,
16,14099,6488.2294921875,
16,14149,6629.00390625,
16,14199,6180.88916015625,
16,14249,6623.31103515625,
16,14299,6158.0615234375,
16,14349,6464.974609375,
16,14399,6536.2431640625,
16,14449,6077.96826171875,
16,14499,6329.8115234375,
16,14549,6491.4697265625,
16,14599,6666.0517578125,
16,14619,,6598.501953125
17,14649,6245.50732421875,
17,14699,6435.16552734375,
17,14749,6472.3759765625,
17,14799,6351.22412109375,
17,14849,6713.8291015625,
17,14899,6289.4375,
17,14949,6123.865234375,
17,14999,6690.72265625,
17,15049,6691.619140625,
17,15099,6321.060546875,
17,15149,6621.384765625,
17,15199,6329.6318359375,
17,15249,6300.03515625,
17,15299,6411.015625,
17,15349,6471.7177734375,
17,15399,6285.3466796875,
17,15449,6420.16015625,
17,15479,,6539.853515625
18,15499,6639.234375,
18,15549,6275.5185546875,
18,15599,6197.28076171875,
18,15649,6426.7080078125,
18,15699,6746.615234375,
18,15749,6168.49072265625,
18,15799,6547.8955078125,
18,15849,6481.4091796875,
18,15899,6115.8515625,
18,15949,6461.037109375,
18,15999,6064.5654296875,
18,16049,5844.7861328125,
18,16099,6531.49169921875,
18,16149,6589.6357421875,
18,16199,6463.3447265625,
18,16249,6538.69091796875,
18,16299,6616.970703125,
18,16339,,6512.841796875
19,16349,6702.16943359375,
19,16399,6233.32568359375,
19,16449,6100.2001953125,
19,16499,6311.19775390625,
19,16549,6440.8984375,
19,16599,6565.736328125,
19,16649,6716.5517578125,
19,16699,6294.083984375,
19,16749,6272.033203125,
19,16799,6309.263671875,
19,16849,6512.1171875,
19,16899,6727.1123046875,
19,16949,6642.490234375,
19,16999,6980.76171875,
19,17049,6882.7490234375,
19,17099,6351.04931640625,
19,17149,6513.439453125,
19,17199,2655.777099609375,
19,17199,,6544.63720703125
20,17249,6734.40966796875,
20,17299,6393.072265625,
20,17349,5930.54296875,
20,17399,6342.2216796875,
20,17449,6525.42041015625,
20,17499,6372.6005859375,
20,17549,6443.6416015625,
20,17599,6700.033203125,
20,17649,6142.0126953125,
20,17699,6371.5048828125,
20,17749,6282.1904296875,
20,17799,6721.2060546875,
20,17849,6652.1396484375,
20,17899,6342.4677734375,
20,17949,6718.400390625,
20,17999,6306.7216796875,
20,18049,6633.56884765625,
20,18059,,6563.82568359375
21,18099,6309.2109375,
21,18149,6343.642578125,
21,18199,6244.88623046875,
21,18249,6577.34814453125,
21,18299,6316.015625,
21,18349,6227.22412109375,
21,18399,6399.119140625,
21,18449,5919.5458984375,
21,18499,6497.4169921875,
21,18549,6017.66796875,
21,18599,6501.970703125,
21,18649,6230.9951171875,
21,18699,6120.28515625,
21,18749,6540.3037109375,
21,18799,6213.7421875,
21,18849,6259.89111328125,
21,18899,6550.89990234375,
21,18919,,6505.93359375
22,18949,6414.83154296875,
22,18999,6492.947265625,
22,19049,6510.171875,
22,19099,6527.697265625,
22,19149,6340.0576171875,
22,19199,6132.3349609375,
22,19249,6527.2197265625,
22,19299,6803.45068359375,
22,19349,6876.947265625,
22,19399,6443.5068359375,
22,19449,6235.54833984375,
22,19499,6374.779296875,
22,19549,6529.60546875,
22,19599,6506.91162109375,
22,19649,6685.15625,
22,19699,6557.02587890625,
22,19749,6475.0712890625,
22,19779,,6511.7646484375
23,19799,6325.2060546875,
23,19849,6450.482421875,
23,19899,6366.11328125,
23,19949,6390.34912109375,
23,19999,6680.9765625,
23,20049,6485.82470703125,
23,20099,6354.88720703125,
23,20149,6353.248046875,
23,20199,6532.00146484375,
23,20249,6367.705078125,
23,20299,6783.1171875,
23,20349,6230.091796875,
23,20399,6228.8388671875,
23,20449,6080.40869140625,
23,20499,6510.12744140625,
23,20549,6184.275390625,
23,20599,6950.72802734375,
23,20639,,6498.20263671875
24,20649,6424.4736328125,
24,20699,6623.83203125,
24,20749,6520.50732421875,
24,20799,6476.40625,
24,20849,6324.01953125,
24,20899,6294.78125,
24,20949,6077.45068359375,
24,20999,6285.689453125,
24,21049,6343.2021484375,
24,21099,6461.177734375,
24,21149,6389.84228515625,
24,21199,6624.7939453125,
24,21249,6349.6201171875,
24,21299,6367.92578125,
24,21349,6258.2451171875,
24,21399,6408.740234375,
24,21449,6630.3564453125,
24,21499,2662.72900390625,
24,21499,,6497.7138671875
25,21549,6591.396484375,
25,21599,6160.7197265625,
25,21649,5977.650390625,
25,21699,6203.13037109375,
25,21749,6405.32958984375,
25,21799,6505.40283203125,
25,21849,6746.7919921875,
25,21899,6321.7041015625,
25,21949,6289.3037109375,
25,21999,6032.701171875,
25,22049,6687.52734375,
25,22099,6191.01171875,
25,22149,6189.87890625,
25,22199,5990.958984375,
25,22249,6654.935546875,
25,22299,6084.5341796875,
25,22349,6432.6904296875,
25,22359,,6505.79541015625
26,22399,6222.9423828125,
26,22449,6435.5009765625,
26,22499,6226.10400390625,
26,22549,6027.6953125,
26,22599,6129.93896484375,
26,22649,6354.2705078125,
26,22699,6382.66650390625,
26,22749,6448.8408203125,
26,22799,6303.61181640625,
26,22849,6597.7958984375,
26,22899,6232.6962890625,
26,22949,6372.15185546875,
26,22999,6137.19091796875,
26,23049,6541.26123046875,
26,23099,6256.64208984375,
26,23149,6355.376953125,
26,23199,6501.935546875,
26,23219,,6467.2041015625
27,23249,6291.2021484375,
27,23299,6306.30615234375,
27,23349,5828.0048828125,
