epoch,step,train_loss,val_loss
9,7749,14978.482421875,
9,7799,15768.31640625,
9,7849,15918.0390625,
9,7899,14925.2900390625,
9,7949,14897.689453125,
9,7999,15404.326171875,
9,8049,15119.9609375,
9,8099,15942.65625,
9,8149,14333.384765625,
9,8199,16027.166015625,
9,8249,15544.115234375,
9,8299,15829.9228515625,
9,8349,15924.4853515625,
9,8399,14502.9501953125,
9,8449,15533.0810546875,
9,8499,15692.1728515625,
9,8549,14970.8603515625,
9,8599,6498.58203125,
9,8599,,15382.0546875
10,8649,15928.9150390625,
10,8699,15429.025390625,
10,8749,14900.78515625,
10,8799,14505.142578125,
10,8849,15270.466796875,
10,8899,15025.6123046875,
10,8949,15840.1923828125,
10,8999,15571.71875,
10,9049,15733.9111328125,
10,9099,15760.837890625,
10,9149,15075.025390625,
10,9199,15353.0791015625,
10,9249,14459.8095703125,
10,9299,15710.6083984375,
10,9349,15242.787109375,
10,9399,14846.94921875,
10,9449,15681.1484375,
10,9459,,15364.634765625
11,9499,14435.744140625,
11,9549,15204.8125,
11,9599,14662.560546875,
11,9649,15184.615234375,
11,9699,14683.16015625,
11,9749,15893.94140625,
11,9799,15249.025390625,
11,9849,16023.466796875,
11,9899,13609.6416015625,
11,9949,16020.615234375,
11,9999,15651.8603515625,
11,10049,16122.78515625,
11,10099,15411.505859375,
11,10149,15380.654296875,
11,10199,15665.6796875,
11,10249,15591.078125,
11,10299,14926.44140625,
11,10319,,15351.212890625
12,10349,15835.9189453125,
12,10399,15248.21875,
12,10449,15313.306640625,
12,10499,15611.5244140625,
12,10549,15706.0009765625,
12,10599,14419.064453125,
12,10649,16328.7978515625,
12,10699,14506.556640625,
12,10749,14425.94921875,
12,10799,16283.0009765625,
12,10849,15798.591796875,
12,10899,15384.6982421875,
12,10949,14686.248046875,
12,10999,16275.0078125,
12,11049,15407.9853515625,
12,11099,15900.3388671875,
12,11149,14776.9658203125,
12,11179,,15323.65625
13,11199,13768.98828125,
13,11249,15111.7275390625,
13,11299,16211.259765625,
13,11349,14829.7373046875,
13,11399,15656.521484375,
13,11449,15660.6611328125,
13,11499,16245.244140625,
13,11549,14692.109375,
13,11599,15799.876953125,
13,11649,14760.697265625,
13,11699,15345.1513671875,
13,11749,15068.201171875,
13,11799,15488.345703125,
13,11849,15753.5546875,
13,11899,15492.330078125,
13,11949,14914.11328125,
13,11999,15511.4072265625,
13,12039,,15333.451171875
14,12049,16218.5927734375,
14,12099,14906.638671875,
14,12149,15104.052734375,
14,12199,14681.373046875,
14,12249,15432.591796875,
14,12299,14787.4052734375,
14,12349,14791.3271484375,
14,12399,15633.4375,
14,12449,15078.970703125,
14,12499,16220.7265625,
14,12549,15106.521484375,
14,12599,13367.478515625,
14,12649,14848.51953125,
14,12699,14581.7578125,
14,12749,14107.087890625,
14,12799,13947.0390625,
14,12849,15048.3125,
14,12899,6018.796875,
14,12899,,15326.763671875
15,12949,14798.21484375,
15,12999,14660.8046875,
15,13049,15474.76171875,
15,13099,14951.2119140625,
15,13149,15502.5771484375,
15,13199,14741.93359375,
15,13249,13872.31640625,
15,13299,15131.677734375,
15,13349,14953.4970703125,
15,13399,14931.30859375,
15,13449,14897.8056640625,
15,13499,16081.380859375,
15,13549,14756.2666015625,
15,13599,15330.796875,
15,13649,14484.6123046875,
15,13699,15434.7412109375,
15,13749,16446.03515625,
15,13759,,15341.3330078125
16,13799,14641.4150390625,
16,13849,13728.2705078125,
16,13899,15287.66015625,
16,13949,15379.8896484375,
16,13999,14166.7919921875,
16,14049,15266.7919921875,
16,14099,15447.11328125,
16,14149,15293.052734375,
16,14199,15975.6650390625,
16,14249,15688.9130859375,
16,14299,16127.4296875,
16,14349,15952.6689453125,
16,14399,15760.03515625,
16,14449,15897.3623046875,
16,14499,14672.234375,
16,14549,16306.6875,
16,14599,15253.041015625,
16,14619,,15298.015625
17,14649,15584.515625,
17,14699,15300.8212890625,
17,14749,16026.9287109375,
17,14799,15312.29296875,
17,14849,14959.4013671875,
17,14899,15488.1240234375,
17,14949,14481.8671875,
17,14999,15181.359375,
17,15049,16566.44921875,
17,15099,15621.576171875,
17,15149,15476.6484375,
17,15199,15768.0859375,
17,15249,15900.0126953125,
17,15299,13864.1083984375,
17,15349,15228.7783203125,
17,15399,14551.404296875,
17,15449,15507.9853515625,
17,15479,,15290.41796875
18,15499,15578.2734375,
18,15549,15360.0654296875,
18,15599,14133.79296875,
18,15649,15623.708984375,
18,15699,14893.544921875,
18,15749,14593.1708984375,
18,15799,14962.041015625,
18,15849,16257.4130859375,
18,15899,15244.5966796875,
18,15949,15971.9169921875,
18,15999,14966.224609375,
18,16049,15815.88671875,
18,16099,15493.130859375,
18,16149,15355.494140625,
18,16199,15445.798828125,
18,16249,16324.458984375,
18,16299,15332.654296875,
18,16339,,15281.98046875
19,16349,16290.21875,
19,16399,14708.8916015625,
19,16449,16432.052734375,
19,16499,14156.0859375,
19,16549,14499.73046875,
19,16599,14369.4755859375,
19,16649,15461.5068359375,
19,16699,15128.46875,
19,16749,15186.8515625,
19,16799,15185.595703125,
19,16849,16142.5712890625,
19,16899,14722.53125,
19,16949,14583.2294921875,
19,16999,15139.947265625,
19,17049,14003.5390625,
19,17099,16514.919921875,
19,17149,15103.1416015625,
19,17199,6050.138671875,
19,17199,,15283.9921875
20,17249,14671.6015625,
20,17299,15361.5380859375,
20,17349,14651.49609375,
20,17399,14934.001953125,
20,17449,14649.8125,
20,17499,14327.669921875,
20,17549,15538.560546875,
20,17599,15581.40625,
20,17649,15827.70703125,
20,17699,14747.701171875,
20,17749,14471.0498046875,
20,17799,14898.8759765625,
20,17849,16225.8388671875,
20,17899,15769.7353515625,
20,17949,15112.8525390625,
20,17999,16274.578125,
20,18049,15702.0966796875,
20,18059,,15286.6337890625
21,18099,15775.923828125,
21,18149,14974.015625,
21,18199,14375.751953125,
21,18249,14794.8125,
21,18299,15999.8701171875,
21,18349,15029.8662109375,
21,18399,14755.51953125,
21,18449,15245.841796875,
21,18499,15783.4873046875,
21,18549,15169.068359375,
21,18599,14507.375,
21,18649,15032.26171875,
21,18699,15143.15234375,
21,18749,14717.4443359375,
21,18799,15109.2197265625,
21,18849,15936.140625,
21,18899,15439.5439453125,
21,18919,,15275.921875
22,18949,14382.927734375,
22,18999,14192.1513671875,
22,19049,14706.771484375,
22,19099,14686.4638671875,
22,19149,15051.3046875,
22,19199,15598.7998046875,
22,19249,13905.818359375,
22,19299,16249.853515625,
22,19349,14140.6875,
22,19399,14145.9814453125,
22,19449,14349.58203125,
22,19499,15637.3896484375,
22,19549,15450.453125,
22,19599,15865.9521484375,
22,19649,14576.029296875,
22,19699,14183.490234375,
22,19749,15947.8779296875,
22,19779,,15274.142578125
23,19799,15410.79296875,
23,19849,16660.00390625,
23,19899,15360.564453125,
23,19949,13800.734375,
23,19999,14739.53125,
23,20049,14781.1328125,
23,20099,14506.703125,
23,20149,16640.578125,
23,20199,15374.78125,
23,20249,15232.580078125,
23,20299,15552.8671875,
23,20349,16750.576171875,
23,20399,14090.4423828125,
23,20449,15801.9677734375,
23,20499,15608.619140625,
23,20549,14603.951171875,
23,20599,15030.3310546875,
23,20639,,15288.123046875
24,20649,13986.6552734375,
24,20699,15169.8515625,
24,20749,14989.181640625,
24,20799,16071.3759765625,
24,20849,15705.3115234375,
24,20899,15971.447265625,
24,20949,15919.923828125,
24,20999,15471.916015625,
24,21049,15718.25,
24,21099,14756.5126953125,
24,21149,14954.759765625,
24,21199,15545.919921875,
24,21249,14640.0517578125,
24,21299,15365.9736328125,
24,21349,15005.955078125,
24,21399,15203.365234375,
24,21449,16081.265625,
24,21499,5592.576171875,
24,21499,,15259.21875
25,21549,15707.41796875,
25,21599,14854.5830078125,
25,21649,14242.8154296875,
25,21699,14767.9248046875,
25,21749,15477.63671875,
25,21799,14099.18359375,
25,21849,15000.6474609375,
25,21899,14950.6240234375,
25,21949,15726.486328125,
25,21999,14271.3916015625,
25,22049,15861.2412109375,
25,22099,14876.24609375,
25,22149,15504.0,
25,22199,15132.1884765625,
25,22249,14447.7978515625,
25,22299,15216.671875,
25,22349,14753.603515625,
25,22359,,15245.2900390625
26,22399,15299.181640625,
26,22449,14794.87890625,
26,22499,14420.2568359375,
26,22549,14289.294921875,
26,22599,14782.78125,
26,22649,15130.712890625,
26,22699,15692.369140625,
26,22749,14262.3046875,
26,22799,14670.82421875,
26,22849,15751.53515625,
26,22899,15425.2568359375,
26,22949,15929.01171875,
26,22999,14595.150390625,
26,23049,15966.01953125,
26,23099,15603.7001953125,
26,23149,14809.3291015625,
26,23199,15586.279296875,
26,23219,,15259.802734375
27,23249,14360.935546875,
27,23299,15444.5,
27,23349,14765.759765625,
27,23399,14981.865234375,
27,23449,16199.8134765625,
27,23499,14949.2373046875,
27,23549,15431.353515625,
27,23599,13779.365234375,
27,23649,15234.240234375,
27,23699,14922.7353515625,
27,23749,15007.8876953125,
27,23799,13507.2724609375,
27,23849,14990.1220703125,
27,23899,15024.9755859375,
27,23949,14993.8466796875,
27,23999,14802.8623046875,
27,24049,15878.009765625,
27,24079,,15239.3955078125
28,24099,16569.375,
28,24149,14662.396484375,
28,24199,15185.1904296875,
28,24249,15983.8583984375,
28,24299,14739.22265625,
28,24349,14998.482421875,
28,24399,15396.111328125,
28,24449,14429.8623046875,
28,24499,15050.525390625,
28,24549,15131.65234375,
28,24599,14833.09375,
28,24649,14237.6357421875,
28,24699,14676.673828125,
28,24749,15366.03125,
28,24799,14805.013671875,
28,24849,14937.70703125,
28,24899,15155.3349609375,
28,24939,,15249.7314453125
29,24949,15158.4287109375,
29,24999,14195.6689453125,
29,25049,14734.6982421875,
29,25099,15664.595703125,
29,25149,15409.65625,
29,25199,14870.73046875,
29,25249,15769.505859375,
29,25299,15942.591796875,
29,25349,15923.916015625,
29,25399,16022.125,
29,25449,15402.78515625,
29,25499,15268.3505859375,
29,25549,15487.05859375,
29,25599,15228.7333984375,
29,25649,14899.185546875,
29,25699,14827.43359375,
29,25749,13698.3076171875,
29,25799,5934.5859375,
29,25799,,15270.65625
30,25849,15190.8916015625,
30,25899,14521.4267578125,
30,25949,15337.1787109375,
30,25999,14878.640625,
30,26049,15176.576171875,
30,26099,15197.2177734375,
30,26149,15549.044921875,
30,26199,15181.8994140625,
30,26249,14351.0546875,
30,26299,16028.6904296875,
30,26349,13058.98046875,
30,26399,14522.634765625,
30,26449,15207.509765625,
30,26499,15110.2666015625,
30,26549,15775.982421875,
30,26599,15332.5693359375,
30,26649,15034.3876953125,
30,26659,,15248.95703125
31,26699,15230.8720703125,
31,26749,14211.38671875,
31,26799,15442.181640625,
31,26849,14275.1611328125,
31,26899,14486.5517578125,
31,26949,15690.8505859375,
31,26999,14697.4609375,
31,27049,15909.9130859375,
31,27099,15636.455078125,
31,27149,14737.03125,
31,27199,15612.8974609375,
31,27249,14839.302734375,
31,27299,15600.7314453125,
31,27349,15086.0390625,
31,27399,15390.6640625,
31,27449,15111.986328125,
31,27499,15391.94921875,
31,27519,,15253.4814453125
32,27549,15962.400390625,
32,27599,14559.5009765625,
32,27649,14443.396484375,
32,27699,15069.896484375,
32,27749,15252.7421875,
32,27799,16127.05859375,
32,27849,14168.5205078125,
32,27899,13569.2080078125,
32,27949,14102.4169921875,
32,27999,15315.8505859375,
32,28049,15260.447265625,
32,28099,14639.3740234375,
32,28149,15981.970703125,
32,28199,14686.4443359375,
32,28249,14676.9501953125,
32,28299,15550.8369140625,
32,28349,15713.41015625,
32,28379,,15234.7294921875
33,28399,16780.490234375,
33,28449,15977.234375,
33,28499,14911.4189453125,
33,28549,15604.33203125,
33,28599,15473.251953125,
33,28649,15365.712890625,
33,28699,15693.3173828125,
33,28749,15063.4140625,
33,28799,15528.923828125,
33,28849,14862.26953125,
33,28899,15525.7060546875,
33,28949,15803.853515625,
33,28999,14823.0859375,
33,29049,14642.3359375,
33,29099,15291.4130859375,
33,29149,14710.705078125,
33,29199,15346.5078125,
33,29239,,15218.7138671875
34,29249,15237.81640625,
34,29299,14866.7138671875,
34,29349,15492.259765625,
34,29399,15007.1640625,
34,29449,14515.5615234375,
34,29499,14879.3671875,
34,29549,15786.71484375,
34,29599,15439.6640625,
34,29649,14739.990234375,
34,29699,15969.8056640625,
34,29749,16271.06640625,
34,29799,16111.908203125,
34,29849,15016.3505859375,
34,29899,15354.2353515625,
34,29949,14832.5400390625,
34,29999,15410.90234375,
34,30049,15312.138671875,
34,30099,5418.39892578125,
34,30099,,15221.2158203125
35,30149,15143.9716796875,
35,30199,15120.6044921875,
35,30249,15504.396484375,
35,30299,14996.3076171875,
35,30349,15572.78515625,
35,30399,15523.49609375,
35,30449,15352.8017578125,
35,30499,15609.4404296875,
35,30549,14356.3623046875,
35,30599,15204.4912109375,
35,30649,15445.74609375,
35,30699,15563.4189453125,
35,30749,14358.095703125,
35,30799,14210.638671875,
35,30849,15948.3525390625,
35,30899,14184.091796875,
35,30949,14511.0439453125,
35,30959,,15226.591796875
36,30999,14866.1484375,
36,31049,15242.310546875,
36,31099,15003.873046875,
36,31149,15392.1083984375,
36,31199,15475.826171875,
36,31249,15435.291015625,
36,31299,15662.5966796875,
36,31349,14654.40625,
36,31399,15626.5576171875,
36,31449,15353.576171875,
36,31499,15442.943359375,
36,31549,14357.173828125,
36,31599,15565.46484375,
36,31649,14500.2099609375,
36,31699,16178.61328125,
36,31749,15302.6337890625,
36,31799,16523.728515625,
36,31819,,15226.3359375
37,31849,15957.896484375,
37,31899,15390.5888671875,
37,31949,15041.2412109375,
37,31999,14864.9111328125,
37,32049,15698.7197265625,
37,32099,15373.9150390625,
37,32149,14840.1904296875,
37,32199,15681.716796875,
37,32249,15034.0673828125,
37,32299,15446.6357421875,
37,32349,14963.138671875,
37,32399,14580.390625,
37,32449,15362.857421875,
37,32499,14763.91015625,
37,32549,15412.8798828125,
37,32599,14620.14453125,
37,32649,15207.888671875,
37,32679,,15231.708984375
38,32699,16729.216796875,
38,32749,14843.1376953125,
38,32799,16078.90625,
38,32849,14751.3427734375,
38,32899,14558.3837890625,
38,32949,14884.884765625,
38,32999,15104.646484375,
38,33049,13720.11328125,
38,33099,15479.3017578125,
38,33149,14126.2216796875,
38,33199,15547.859375,
38,33249,15809.19921875,
38,33299,16334.9638671875,
38,33349,16098.8125,
38,33399,15800.3505859375,
38,33449,15257.63671875,
38,33499,16396.548828125,
38,33539,,15223.630859375
39,33549,15378.1298828125,
39,33599,15608.080078125,
39,33649,15198.798828125,
39,33699,14774.2861328125,
39,33749,15872.4384765625,
39,33799,14874.59765625,
39,33849,14561.197265625,
39,33899,15396.7109375,
39,33949,15132.88671875,
39,33999,14327.9912109375,
39,34049,14249.9658203125,
39,34099,16205.318359375,
39,34149,14692.896484375,
39,34199,14344.154296875,
39,34249,15664.240234375,
39,34299,15033.7939453125,
39,34349,15412.0068359375,
39,34399,5918.67431640625,
39,34399,,15220.7451171875
40,34449,14300.8662109375,
40,34499,14329.39453125,
40,34549,15929.2138671875,
40,34599,15140.8681640625,
40,34649,14823.1669921875,
40,34699,14852.3408203125,
40,34749,15725.564453125,
40,34799,15150.7333984375,
40,34849,15369.814453125,
40,34899,15422.3681640625,
40,34949,16352.845703125,
40,34999,15442.2744140625,
40,35049,15774.6875,
40,35099,15731.158203125,
40,35149,14669.1591796875,
40,35199,15278.52734375,
40,35249,15379.8662109375,
40,35259,,15220.798828125
41,35299,14188.099609375,
41,35349,14710.1416015625,
41,35399,15694.0849609375,
41,35449,15236.4326171875,
41,35499,15140.34765625,
41,35549,14971.6357421875,
41,35599,14622.9384765625,
41,35649,16480.212890625,
41,35699,16112.029296875,
41,35749,15254.82421875,
41,35799,14788.2890625,
41,35849,16251.689453125,
41,35899,15687.828125,
41,35949,14326.001953125,
41,35999,15481.685546875,
41,36049,15458.3203125,
41,36099,15101.0205078125,
41,36119,,15251.51171875
42,36149,15323.5673828125,
42,36199,16121.9990234375,
42,36249,14943.1259765625,
42,36299,15663.3876953125,
42,36349,14575.3193359375,
42,36399,14474.6533203125,
42,36449,15409.375,
42,36499,15535.6083984375,
42,36549,16123.92578125,
42,36599,15941.294921875,
42,36649,15666.5322265625,
42,36699,15205.6552734375,
42,36749,15538.060546875,
42,36799,15177.9599609375,
42,36849,15150.98046875,
42,36899,15193.7900390625,
42,36949,14373.130859375,
42,36979,,15245.2529296875
43,36999,14818.0146484375,
43,37049,14750.0322265625,
43,37099,14273.015625,
43,37149,15144.296875,
43,37199,15306.8017578125,
43,37249,14916.2548828125,
43,37299,14991.35546875,
43,37349,14563.349609375,
43,37399,15353.578125,
43,37449,14814.1845703125,
43,37499,15608.947265625,
43,37549,14730.263671875,
43,37599,15577.1611328125,
43,37649,15764.6357421875,
43,37699,15961.5283203125,
43,37749,14368.521484375,
43,37799,15465.9287109375,
43,37839,,15239.3916015625
44,37849,14656.94140625,
44,37899,15101.3046875,
44,37949,15395.2333984375,
44,37999,15366.923828125,
44,38049,16041.8681640625,
44,38099,14666.630859375,
44,38149,15432.8486328125,
44,38199,16019.5302734375,
44,38249,15521.5341796875,
44,38299,14364.259765625,
44,38349,15384.5322265625,
44,38399,15248.12890625,
44,38449,15278.7314453125,
44,38499,14898.7666015625,
44,38549,15196.6337890625,
44,38599,15803.732421875,
44,38649,14277.4453125,
44,38699,5544.33251953125,
44,38699,,15225.0146484375
45,38749,15010.8662109375,
45,38799,14402.318359375,
45,38849,14898.2900390625,
45,38899,14400.474609375,
45,38949,15796.8271484375,
45,38999,14885.53125,
45,39049,16043.3740234375,
45,39099,15476.9716796875,
45,39149,14663.798828125,
45,39199,16376.4453125,
45,39249,15007.728515625,
45,39299,15503.212890625,
45,39349,15408.435546875,
45,39399,15769.970703125,
45,39449,15192.724609375,
45,39499,14156.951171875,
45,39549,15447.935546875,
45,39559,,15233.1806640625
46,39599,15839.0126953125,
46,39649,14721.70703125,
46,39699,15075.2490234375,
46,39749,15806.7333984375,
46,39799,15525.6015625,
46,39849,14514.6328125,
46,39899,15045.919921875,
46,39949,16757.474609375,
46,39999,16050.9580078125,
46,40049,15203.578125,
46,40099,15323.29296875,
46,40149,14098.8642578125,
46,40199,14437.2548828125,
46,40249,15324.8212890625,
46,40299,14901.810546875,
46,40349,14517.158203125,
46,40399,14796.857421875,
46,40419,,15224.9326171875
47,40449,15396.8115234375,
47,40499,14290.806640625,
47,40549,15568.5341796875,
47,40599,15803.2392578125,
47,40649,15358.2255859375,
47,40699,15123.7373046875,
47,40749,16049.857421875,
47,40799,16492.720703125,
47,40849,15546.7578125,
47,40899,14635.57421875,
47,40949,15282.2119140625,
47,40999,15663.1396484375,
47,41049,15483.1474609375,
47,41099,15991.1796875,
47,41149,14920.7138671875,
47,41199,13955.4033203125,
47,41249,14722.3876953125,
47,41279,,15259.41796875
48,41299,16009.857421875,
48,41349,14640.5498046875,
48,41399,15419.556640625,
48,41449,13866.380859375,
48,41499,14838.62890625,
48,41549,15579.119140625,
48,41599,15129.9228515625,
48,41649,15051.54296875,
48,41699,14715.0576171875,
48,41749,14700.0849609375,
48,41799,15467.2158203125,
48,41849,14466.9794921875,
48,41899,14542.158203125,
48,41949,14696.2509765625,
48,41999,15163.1943359375,
48,42049,16627.19921875,
48,42099,15931.9794921875,
48,42139,,15222.6787109375
49,42149,14616.3837890625,
49,42199,15944.94140625,
49,42249,15185.38671875,
49,42299,15450.7548828125,
49,42349,15513.611328125,
49,42399,14485.1875,
49,42449,14149.1123046875,
49,42499,15220.25390625,
49,42549,15986.3203125,
49,42599,14855.908203125,
49,42649,15430.291015625,
49,42699,14921.06640625,
49,42749,15327.404296875,
49,42799,14462.0673828125,
49,42849,14999.0791015625,
49,42899,15117.6123046875,
49,42949,14954.6767578125,
49,42999,5809.50390625,
49,42999,,15216.912109375
