epoch,step,train_loss,val_loss
0,49,13379.5390625,
0,99,12940.708984375,
0,149,11813.5595703125,
0,199,10344.638671875,
0,249,10167.51171875,
0,299,9335.421875,
0,349,9187.28515625,
0,399,8961.21875,
0,449,9412.4619140625,
0,499,9098.564453125,
0,549,9052.642578125,
0,599,8388.2021484375,
0,649,8399.748046875,
0,699,8327.595703125,
0,749,8322.431640625,
0,799,7453.24853515625,
0,849,7750.71435546875,
0,859,,8018.30859375
1,899,7949.1416015625,
1,949,7942.8994140625,
1,999,7835.9609375,
1,1049,7147.32177734375,
1,1099,7456.90234375,
1,1149,7662.185546875,
1,1199,7458.01806640625,
1,1249,7722.41796875,
1,1299,6946.20703125,
1,1349,7453.666015625,
1,1399,7398.68896484375,
1,1449,7227.384765625,
1,1499,7412.0830078125,
1,1549,7079.58544921875,
1,1599,7421.58447265625,
1,1649,7107.89306640625,
1,1699,7411.3076171875,
1,1719,,7215.806640625
2,1749,7198.43701171875,
2,1799,7091.90869140625,
2,1849,7261.2236328125,
2,1899,7554.310546875,
2,1949,7460.06201171875,
2,1999,6799.8603515625,
2,2049,7190.283203125,
2,2099,6785.29638671875,
2,2149,6969.47900390625,
2,2199,6716.119140625,
2,2249,7025.38623046875,
2,2299,7381.78466796875,
2,2349,7018.6357421875,
2,2399,7307.2744140625,
2,2449,6974.62939453125,
2,2499,6507.923828125,
2,2549,6652.365234375,
2,2579,,6890.009765625
3,2599,6910.07177734375,
3,2649,6628.11474609375,
3,2699,6869.44140625,
3,2749,6633.29345703125,
3,2799,7095.1123046875,
3,2849,6892.6943359375,
3,2899,6724.232421875,
3,2949,6156.0869140625,
3,2999,7091.6630859375,
3,3049,7007.16015625,
3,3099,6756.84033203125,
3,3149,6764.21484375,
3,3199,6228.14013671875,
3,3249,7016.6513671875,
3,3299,6611.9365234375,
3,3349,6919.1435546875,
3,3399,6482.5078125,
3,3439,,6722.18310546875
4,3449,6999.16455078125,
4,3499,6479.064453125,
4,3549,6218.7109375,
4,3599,6679.40966796875,
4,3649,6437.1982421875,
4,3699,6212.05810546875,
4,3749,6420.404296875,
4,3799,6738.7080078125,
4,3849,7050.2216796875,
4,3899,6508.9599609375,
4,3949,6664.1728515625,
4,3999,6325.76953125,
4,4049,6420.138671875,
4,4099,6334.03662109375,
4,4149,6994.0400390625,
4,4199,6301.857421875,
4,4249,6934.96923828125,
4,4299,2341.05126953125,
4,4299,,6640.23046875
5,4349,6389.31103515625,
5,4399,6821.2490234375,
5,4449,6779.2197265625,
5,4499,6582.5263671875,
5,4549,6680.48291015625,
5,4599,6685.67919921875,
5,4649,6357.97265625,
5,4699,6820.0947265625,
5,4749,6696.6669921875,
5,4799,6223.41015625,
5,4849,6554.75439453125,
5,4899,6797.134765625,
5,4949,6419.130859375,
5,4999,6571.3349609375,
5,5049,6246.67578125,
5,5099,6590.6826171875,
5,5149,6551.4873046875,
5,5159,,6532.37939453125
6,5199,6317.6201171875,
6,5249,6581.9111328125,
6,5299,6405.98583984375,
6,5349,6138.72314453125,
6,5399,6378.1123046875,
6,5449,6549.02734375,
6,5499,6319.6591796875,
6,5549,6698.33447265625,
6,5599,6474.7783203125,
6,5649,6498.47607421875,
6,5699,6308.0712890625,
6,5749,6477.884765625,
6,5799,6131.0947265625,
6,5849,6217.13720703125,
6,5899,6923.2255859375,
6,5949,6556.49609375,
6,5999,6501.25390625,
6,6019,,6463.9921875
7,6049,6727.73828125,
7,6099,6441.5546875,
7,6149,6318.09619140625,
7,6199,6448.03759765625,
7,6249,6453.833984375,
7,6299,6343.85107421875,
7,6349,6541.41796875,
7,6399,6373.16455078125,
7,6449,6470.48095703125,
7,6499,6563.94140625,
7,6549,6039.43115234375,
7,6599,5889.6611328125,
7,6649,6152.3564453125,
7,6699,6505.046875,
7,6749,6149.42626953125,
7,6799,6210.345703125,
7,6849,6484.74072265625,
7,6879,,6420.44775390625
8,6899,6511.01611328125,
8,6949,7133.5615234375,
8,6999,6550.7724609375,
8,7049,6440.259765625,
8,7099,6469.61328125,
8,7149,6674.4169921875,
8,7199,6554.4912109375,
8,7249,5895.39501953125,
8,7299,6175.9013671875,
8,7349,6601.6005859375,
8,7399,6385.7666015625,
8,7449,6485.7490234375,
8,7499,6389.6376953125,
8,7549,6358.6279296875,
8,7599,6395.99462890625,
8,7649,6474.94921875,
8,7699,6680.8828125,
8,7739,,6432.2607421875
9,7749,5986.87646484375,
9,7799,6449.12548828125,
9,7849,6294.998046875,
9,7899,6198.06396484375,
9,7949,6058.51220703125,
9,7999,6429.42626953125,
9,8049,6632.8515625,
9,8099,6066.6005859375,
9,8149,6430.68115234375,
9,8199,6011.341796875,
9,8249,6548.08203125,
9,8299,6108.85693359375,
9,8349,6190.12158203125,
9,8399,6324.115234375,
9,8449,6031.765625,
9,8499,6319.876953125,
9,8549,6266.685546875,
9,8599,2208.73291015625,
9,8599,,6373.54296875
