epoch,step,train_loss,val_loss
0,49,12927.5234375,
0,99,13386.81640625,
0,149,11503.87890625,
0,199,10121.427734375,
0,249,10604.4599609375,
0,299,9999.6025390625,
0,349,9630.416015625,
0,399,9719.810546875,
0,449,9683.21484375,
0,499,8997.72265625,
0,549,8599.93359375,
0,599,8704.4501953125,
0,649,8183.61572265625,
0,699,8601.9150390625,
0,749,8058.91015625,
0,799,7963.6396484375,
0,849,7679.17822265625,
0,859,,7909.2353515625
1,899,8018.69189453125,
1,949,7720.060546875,
1,999,8293.5302734375,
1,1049,7419.77099609375,
1,1099,7528.62353515625,
1,1149,7521.21826171875,
1,1199,7240.728515625,
1,1249,7162.1005859375,
1,1299,7368.3251953125,
1,1349,7848.341796875,
1,1399,7224.15869140625,
1,1449,7098.2216796875,
1,1499,7530.927734375,
1,1549,7424.00390625,
1,1599,7578.4140625,
1,1649,7377.71435546875,
1,1699,7128.4169921875,
1,1719,,7266.46142578125
2,1749,7035.69775390625,
2,1799,7002.185546875,
2,1849,7100.224609375,
2,1899,6913.60400390625,
2,1949,6997.7373046875,
2,1999,7481.3974609375,
2,2049,7510.54150390625,
2,2099,7838.935546875,
2,2149,6967.4443359375,
2,2199,6700.0029296875,
2,2249,6927.2294921875,
2,2299,6736.458984375,
2,2349,7207.6982421875,
2,2399,6924.0595703125,
2,2449,6963.3505859375,
2,2499,6523.14453125,
2,2549,7073.41015625,
2,2579,,6940.39599609375
3,2599,7053.93310546875,
3,2649,7287.71533203125,
3,2699,6814.8564453125,
3,2749,6668.533203125,
3,2799,6469.2333984375,
3,2849,6645.73828125,
3,2899,6428.90625,
3,2949,6850.46630859375,
3,2999,7192.171875,
3,3049,6922.16845703125,
3,3099,6875.69677734375,
3,3149,6856.56396484375,
3,3199,6724.470703125,
3,3249,6652.228515625,
3,3299,6259.47265625,
3,3349,6825.37255859375,
3,3399,6297.63134765625,
3,3439,,6742.5478515625
4,3449,6878.1142578125,
4,3499,6669.4033203125,
4,3549,6647.68896484375,
4,3599,6601.69140625,
4,3649,7029.95654296875,
4,3699,6369.365234375,
4,3749,6166.8125,
4,3799,6625.00732421875,
4,3849,7066.66650390625,
4,3899,7038.43408203125,
4,3949,6353.68896484375,
4,3999,6391.3779296875,
4,4049,6515.21142578125,
4,4099,6655.47998046875,
4,4149,6524.21875,
4,4199,6469.9951171875,
4,4249,6650.16650390625,
4,4299,2463.9599609375,
4,4299,,6623.11865234375
5,4349,6586.576171875,
5,4399,6190.69775390625,
5,4449,7013.091796875,
5,4499,6576.74462890625,
5,4549,6695.5703125,
5,4599,6586.986328125,
5,4649,6401.5283203125,
5,4699,5846.59765625,
5,4749,6423.32470703125,
5,4799,6506.85693359375,
5,4849,6355.09765625,
5,4899,6392.28125,
5,4949,6300.17333984375,
5,4999,6678.94775390625,
5,5049,6812.9501953125,
5,5099,6437.294921875,
5,5149,5947.08349609375,
5,5159,,6551.42529296875
6,5199,6444.08203125,
6,5249,6551.9375,
6,5299,6381.6142578125,
6,5349,6224.75830078125,
6,5399,6069.60888671875,
6,5449,6462.5048828125,
6,5499,6562.6181640625,
6,5549,6450.26806640625,
6,5599,6190.48046875,
6,5649,6413.908203125,
6,5699,6297.517578125,
6,5749,6436.85400390625,
6,5799,6229.0439453125,
6,5849,6575.38427734375,
6,5899,6163.1875,
6,5949,6435.10986328125,
6,5999,6608.96044921875,
6,6019,,6493.38818359375
7,6049,6409.64892578125,
7,6099,6514.95751953125,
7,6149,6631.076171875,
7,6199,6506.6689453125,
7,6249,6284.1630859375,
7,6299,6203.73876953125,
7,6349,6874.505859375,
7,6399,6361.21044921875,
7,6449,6346.62060546875,
7,6499,6382.11669921875,
7,6549,6690.0283203125,
7,6599,6027.7548828125,
7,6649,6297.615234375,
7,6699,6087.14111328125,
7,6749,5944.00537109375,
7,6799,6488.650390625,
7,6849,6475.5498046875,
7,6879,,6427.7236328125
8,6899,6237.1640625,
8,6949,6109.41796875,
8,6999,5960.5341796875,
8,7049,6298.0478515625,
8,7099,5978.74072265625,
8,7149,6788.85498046875,
8,7199,6150.576171875,
8,7249,6627.556640625,
8,7299,6296.365234375,
8,7349,6427.72802734375,
8,7399,6211.5751953125,
8,7449,6422.6474609375,
8,7499,6101.333984375,
8,7549,6501.10205078125,
8,7599,6345.927734375,
8,7649,6467.97216796875,
8,7699,6652.6337890625,
8,7739,,6422.41943359375
9,7749,6385.568359375,
9,7799,6152.2978515625,
9,7849,5744.498046875,
9,7899,6346.70849609375,
9,7949,6405.2080078125,
9,7999,6143.53125,
9,8049,6028.232421875,
9,8099,6287.84521484375,
9,8149,6318.72314453125,
9,8199,6467.09423828125,
9,8249,6628.44287109375,
9,8299,6111.2529296875,
9,8349,6594.6484375,
9,8399,5908.42578125,
9,8449,6562.4228515625,
9,8499,6020.3095703125,
9,8549,6323.85107421875,
9,8599,2303.58154296875,
9,8599,,6337.166015625
10,8649,6312.92138671875,
10,8699,6032.85986328125,
10,8749,6403.36669921875,
10,8799,6267.60546875,
10,8849,6235.5810546875,
10,8899,6127.9638671875,
10,8949,6587.0478515625,
10,8999,6307.103515625,
10,9049,6174.64697265625,
10,9099,6236.4990234375,
10,9149,6450.560546875,
10,9199,6182.671875,
10,9249,6181.3076171875,
10,9299,6517.75390625,
10,9349,6591.388671875,
10,9399,6308.4912109375,
10,9449,6614.7705078125,
10,9459,,6344.18359375
11,9499,6548.21240234375,
11,9549,5840.1533203125,
11,9599,6551.384765625,
11,9649,6219.9052734375,
11,9699,6484.181640625,
11,9749,6386.728515625,
11,9799,5980.310546875,
